date,close_SP500,close_AAPL,close_MSFT
2017-04-03 04:00:00,2358.840087890625,33.414794921875,59.76641845703125
2017-04-04 04:00:00,2360.159912109375,33.66361999511719,59.930511474609375
2017-04-05 04:00:00,2352.949951171875,33.489219665527344,59.775516510009766
2017-04-06 04:00:00,2357.489990234375,33.40550231933594,59.930511474609375
2017-04-07 04:00:00,2355.5400390625,33.331085205078125,59.88494110107422
2017-04-10 04:00:00,2357.159912109375,33.29156875610352,59.748172760009766
2017-04-11 04:00:00,2353.780029296875,32.9334602355957,59.70259094238281
2017-04-12 04:00:00,2344.929931640625,32.97300338745117,59.47464370727539
2017-04-13 04:00:00,2328.949951171875,32.79860305786133,59.219337463378906
2017-04-17 04:00:00,2349.010009765625,32.97996139526367,59.70259094238281
2017-04-18 04:00:00,2342.18994140625,32.833473205566406,59.62052536010742
2017-04-19 04:00:00,2338.169921875,32.712547302246094,59.30141067504883
2017-04-20 04:00:00,2355.840087890625,33.121803283691406,59.72080612182617
2017-04-21 04:00:00,2348.68994140625,33.0822868347168,60.54140853881836
2017-04-24 04:00:00,2374.14990234375,33.400848388671875,61.57170486450195
2017-04-25 04:00:00,2388.610107421875,33.607791900634766,61.92728042602539
2017-04-26 04:00:00,2387.449951171875,33.41014862060547,61.8452377319336
2017-04-27 04:00:00,2388.77001953125,33.435726165771484,62.24639892578125
2017-04-28 04:00:00,2384.199951171875,33.40317153930664,62.41964340209961
2017-05-01 04:00:00,2388.330078125,34.08449935913086,63.285831451416016
2017-05-02 04:00:00,2391.169921875,34.30074691772461,63.185546875
2017-05-03 04:00:00,2388.1298828125,34.19609832763672,62.98494338989258
2017-05-04 04:00:00,2389.52001953125,34.0728645324707,62.73877334594727
2017-05-05 04:00:00,2399.2900390625,34.63792419433594,62.91200637817383
2017-05-08 04:00:00,2399.3798828125,35.57966613769531,62.8572998046875
2017-05-09 04:00:00,2396.919921875,35.807552337646484,62.94847869873047
2017-05-10 04:00:00,2399.6298828125,35.6378059387207,63.19466018676758
2017-05-11 04:00:00,2394.43994140625,35.94601058959961,62.41964340209961
2017-05-12 04:00:00,2390.89990234375,36.448020935058594,62.34669876098633
2017-05-15 04:00:00,2402.320068359375,36.3546142578125,62.39228439331055
2017-05-16 04:00:00,2400.669921875,36.30091857910156,63.64859008789063
2017-05-17 04:00:00,2357.030029296875,35.08209228515625,61.87876510620117
2017-05-18 04:00:00,2365.719970703125,35.616798400878906,62.08966827392578
2017-05-19 04:00:00,2381.72998046875,35.73821258544922,62.07135391235352
2017-05-22 04:00:00,2394.02001953125,35.955352783203125,62.76825714111328
2017-05-23 04:00:00,2398.419921875,35.91099548339844,62.97918701171875
2017-05-24 04:00:00,2404.389892578125,35.8035774230957,63.06169128417969
2017-05-25 04:00:00,2415.070068359375,35.927330017089844,63.84117126464844
2017-05-26 04:00:00,2415.820068359375,35.86661911010742,64.15292358398438
2017-05-30 04:00:00,2412.909912109375,35.88063049316406,64.56556701660156
2017-05-31 04:00:00,2411.800048828125,35.66815185546875,64.04289245605469
2017-06-01 04:00:00,2430.06005859375,35.76622009277344,64.28131866455078
2017-06-02 04:00:00,2439.070068359375,36.29624557495117,65.80352783203125
2017-06-05 04:00:00,2436.10009765625,35.94133758544922,66.2803726196289
2017-06-06 04:00:00,2429.330078125,36.06275939941406,66.50041198730469
2017-06-07 04:00:00,2433.139892578125,36.27756118774414,66.38121032714844
2017-06-08 04:00:00,2433.7900390625,36.1888427734375,65.97772979736328
2017-06-09 04:00:00,2431.77001953125,34.78555679321289,64.4830551147461
2017-06-12 04:00:00,2429.389892578125,33.9543342590332,63.98784255981445
2017-06-13 04:00:00,2440.35009765625,34.227516174316406,64.78563690185547
2017-06-14 04:00:00,2437.919921875,33.89362335205078,64.43719482421875
2017-06-15 04:00:00,2432.4599609375,33.69048309326172,64.0979232788086
2017-06-16 04:00:00,2433.14990234375,33.21882629394531,64.1895980834961
2017-06-19 04:00:00,2453.4599609375,34.16913604736328,64.98739624023438
2017-06-20 04:00:00,2437.030029296875,33.85858917236328,64.1070785522461
2017-06-21 04:00:00,2435.610107421875,34.05940246582031,64.43719482421875
2017-06-22 04:00:00,2434.5,34.00336456298828,64.42803955078125
2017-06-23 04:00:00,2438.300048828125,34.155128479003906,65.29917907714844
2017-06-26 04:00:00,2439.070068359375,34.04772186279297,64.67559814453125
2017-06-27 04:00:00,2419.3798828125,33.55971908569336,63.46516799926758
2017-06-28 04:00:00,2440.68994140625,34.05006790161133,64.0062026977539
2017-06-29 04:00:00,2419.699951171875,33.548038482666016,62.80493927001953
2017-06-30 04:00:00,2423.409912109375,33.627437591552734,63.20841979980469
2017-07-03 04:00:00,2429.010009765625,33.50602340698242,62.51150894165039
2017-07-05 04:00:00,2432.5400390625,33.64378356933594,63.345970153808594
2017-07-06 04:00:00,2409.75,33.326229095458984,62.878299713134766
2017-07-07 04:00:00,2425.179931640625,33.664794921875,63.694427490234375
2017-07-10 04:00:00,2427.429931640625,33.87027740478516,64.1712875366211
2017-07-11 04:00:00,2425.530029296875,33.980018615722656,64.1804428100586
2017-07-12 04:00:00,2443.25,34.02903366088867,65.2441635131836
2017-07-13 04:00:00,2447.830078125,34.503028869628906,65.81269836425781
2017-07-14 04:00:00,2459.27001953125,34.79957962036133,66.73883056640625
2017-07-17 04:00:00,2459.139892578125,34.92097854614258,67.26155090332031
2017-07-18 04:00:00,2460.610107421875,35.04239273071289,67.21570587158203
2017-07-19 04:00:00,2473.830078125,35.26187896728516,67.72920989990234
2017-07-20 04:00:00,2473.449951171875,35.10309600830078,68.05935668945312
2017-07-21 04:00:00,2472.5400390625,35.08676528930664,67.6650161743164
2017-07-24 04:00:00,2469.909912109375,35.51171112060547,67.49079132080078
2017-07-25 04:00:00,2477.1298828125,35.66349029541016,68.03179931640625
2017-07-26 04:00:00,2477.830078125,35.83161163330078,67.9034423828125
2017-07-27 04:00:00,2475.419921875,35.154483795166016,67.08733367919922
2017-07-28 04:00:00,2472.10009765625,34.9069709777832,66.97725677490234
2017-07-31 04:00:00,2470.300048828125,34.72719192504883,66.6655044555664
2017-08-01 04:00:00,2476.35009765625,35.03539276123047,66.55545043945312
2017-08-02 04:00:00,2477.570068359375,36.69085693359375,66.26200103759766
2017-08-03 04:00:00,2472.159912109375,36.32426452636719,66.16114807128906
2017-08-04 04:00:00,2476.830078125,36.51572799682617,66.64716339111328
2017-08-07 04:00:00,2480.909912109375,37.08077621459961,66.39039611816406
2017-08-08 04:00:00,2474.919921875,37.37731170654297,66.74801635742188
2017-08-09 04:00:00,2474.02001953125,37.60614013671875,66.45460510253906
2017-08-10 04:00:00,2438.2099609375,36.4083137512207,65.4825668334961
2017-08-11 04:00:00,2441.320068359375,36.91462326049805,66.48210144042969
2017-08-14 04:00:00,2465.840087890625,37.47018432617188,67.48162078857422
2017-08-15 04:00:00,2464.610107421875,37.88038635253906,67.50006103515625
2017-08-16 04:00:00,2468.110107421875,37.72802734375,67.89646911621094
2017-08-17 04:00:00,2430.010009765625,37.00371170043945,66.7441177368164
2017-08-18 04:00:00,2425.550048828125,36.91931915283203,66.82711029052734
2017-08-21 04:00:00,2428.3701171875,36.85133361816406,66.51365661621094
2017-08-22 04:00:00,2452.510009765625,37.45376586914063,67.44475555419922
2017-08-23 04:00:00,2444.0400390625,37.50065994262695,67.03913879394531
2017-08-24 04:00:00,2438.969970703125,37.33422470092773,67.01145935058594
2017-08-25 04:00:00,2443.050048828125,37.47251892089844,67.13127899169922
2017-08-28 04:00:00,2444.239990234375,37.84992599487305,67.1405258178711
2017-08-29 04:00:00,2446.300048828125,38.18747329711914,67.34334564208984
2017-08-30 04:00:00,2457.590087890625,38.29061126708984,68.22833251953125
2017-08-31 04:00:00,2471.64990234375,38.44297409057617,68.92896270751953
2017-09-01 04:00:00,2476.550048828125,38.45469665527344,68.16381072998047
2017-09-05 04:00:00,2457.85009765625,37.99291610717773,67.85958862304688
2017-09-06 04:00:00,2465.5400390625,37.953067779541016,67.66600799560547
2017-09-07 04:00:00,2465.10009765625,37.80070495605469,68.5325698852539
2017-09-08 04:00:00,2461.429931640625,37.18419647216797,68.20068359375
2017-09-11 04:00:00,2488.110107421875,37.8569564819336,68.91973876953125
2017-09-12 04:00:00,2496.47998046875,37.70693206787109,68.84600830078125
2017-09-13 04:00:00,2498.3701171875,37.42329406738281,69.3345947265625
2017-09-14 04:00:00,2495.6201171875,37.10215759277344,68.92896270751953
2017-09-15 04:00:00,2500.22998046875,37.47720718383789,69.42678833007812
2017-09-18 04:00:00,2503.8701171875,37.19357681274414,69.28851318359375
2017-09-19 04:00:00,2506.64990234375,37.2076530456543,69.54662322998047
2017-09-20 04:00:00,2508.239990234375,36.584110260009766,69.08570098876953
2017-09-21 04:00:00,2500.60009765625,35.955909729003906,68.4127197265625
2017-09-22 04:00:00,2502.219970703125,35.604286193847656,68.59708404541016
2017-09-25 04:00:00,2496.659912109375,35.29017639160156,67.53693389892578
2017-09-26 04:00:00,2496.840087890625,35.897300720214844,67.53693389892578
2017-09-27 04:00:00,2507.0400390625,36.15280532836914,68.0808334350586
2017-09-28 04:00:00,2510.06005859375,35.93011474609375,68.09930419921875
2017-09-29 04:00:00,2519.360107421875,36.12701797485352,68.67082214355469
2017-10-02 04:00:00,2529.1201171875,36.05435562133789,68.78145599365234
2017-10-03 04:00:00,2534.580078125,36.21139144897461,68.45880889892578
2017-10-04 04:00:00,2537.739990234375,35.97698974609375,68.855224609375
2017-10-05 04:00:00,2552.070068359375,36.42471694946289,70.03521728515625
2017-10-06 04:00:00,2549.330078125,36.40360641479492,70.06288146972656
2017-10-09 04:00:00,2544.72998046875,36.53020095825195,70.33023834228516
2017-10-10 04:00:00,2550.639892578125,36.54426574707031,70.33023834228516
2017-10-11 04:00:00,2555.239990234375,36.69662857055664,70.45008850097656
2017-10-12 04:00:00,2550.929931640625,36.56771087646485,71.09539031982422
2017-10-13 04:00:00,2553.169921875,36.799781799316406,71.43649291992188
2017-10-16 04:00:00,2557.639892578125,37.47720718383789,71.58399963378906
2017-10-17 04:00:00,2559.360107421875,37.615501403808594,71.52867126464844
2017-10-18 04:00:00,2561.260009765625,37.44907379150391,71.547119140625
2017-10-19 04:00:00,2562.10009765625,36.56301498413086,71.82368469238281
2017-10-20 04:00:00,2575.2099609375,36.626312255859375,72.65335083007812
2017-10-23 04:00:00,2564.97998046875,36.60756301879883,72.67179870605469
2017-10-24 04:00:00,2569.1298828125,36.8255500793457,72.699462890625
2017-10-25 04:00:00,2557.14990234375,36.66381454467773,72.48743438720703
2017-10-26 04:00:00,2560.39990234375,36.898223876953125,72.60729217529297
2017-10-27 04:00:00,2581.070068359375,38.22027969360352,77.26276397705078
2017-10-30 04:00:00,2572.830078125,39.08057022094727,77.33650970458984
2017-10-31 04:00:00,2575.260009765625,39.6243896484375,76.68197631835938
2017-11-01 04:00:00,2579.360107421875,39.120418548583984,76.68197631835938
2017-11-02 04:00:00,2579.85009765625,39.40639114379883,77.4840087890625
2017-11-03 04:00:00,2587.840087890625,40.43544006347656,77.56698608398438
2017-11-06 05:00:00,2591.1298828125,40.845664978027344,77.87120056152344
2017-11-07 05:00:00,2590.639892578125,40.9769287109375,77.68680572509766
2017-11-08 05:00:00,2594.3798828125,41.312137603759766,77.95417022705078
2017-11-09 05:00:00,2584.6201171875,41.22774505615234,77.52088165283203
2017-11-10 05:00:00,2582.300048828125,41.09130859375,77.3180923461914
2017-11-13 05:00:00,2584.840087890625,40.92662811279297,77.37337493896484
2017-11-14 05:00:00,2578.8701171875,40.307899475097656,77.4840087890625
2017-11-15 05:00:00,2564.6201171875,39.77623748779297,76.88179779052734
2017-11-16 05:00:00,2585.639892578125,40.251461029052734,77.08561706542969
2017-11-17 05:00:00,2578.85009765625,40.02796173095703,76.34442901611328
2017-11-20 05:00:00,2582.139892578125,39.987979888916016,76.46485137939453
2017-11-21 05:00:00,2599.030029296875,40.73135757446289,77.5674057006836
2017-11-22 05:00:00,2597.080078125,41.15951156616211,77.00223541259766
2017-11-24 05:00:00,2602.419921875,41.16187286376953,77.14122772216797
2017-11-27 05:00:00,2601.419921875,40.954864501953125,77.70638275146484
2017-11-28 05:00:00,2627.0400390625,40.71490097045898,78.64215087890625
2017-11-29 05:00:00,2626.070068359375,39.8703498840332,77.21533203125
2017-11-30 05:00:00,2647.580078125,40.42789459228516,77.98432159423828
2017-12-01 05:00:00,2642.219970703125,40.239688873291016,78.06774139404297
2017-12-04 05:00:00,2639.43994140625,39.94562911987305,75.12142181396484
2017-12-05 05:00:00,2629.570068359375,39.90799331665039,75.59393310546875
2017-12-06 05:00:00,2629.27001953125,39.75977325439453,76.69647979736328
2017-12-07 05:00:00,2636.97998046875,39.832706451416016,76.42779541015625
2017-12-08 05:00:00,2651.5,39.8444709777832,77.9750747680664
2017-12-11 05:00:00,2659.989990234375,40.62078857421875,78.9664535522461
2017-12-12 05:00:00,2664.110107421875,40.39260482788086,79.29071044921875
2017-12-13 05:00:00,2662.85009765625,40.52669143676758,79.07759857177734
2017-12-14 05:00:00,2652.010009765625,40.51493835449219,78.46611022949219
2017-12-15 05:00:00,2675.81005859375,40.92662811279297,80.46736907958984
2017-12-18 05:00:00,2690.159912109375,41.50298690795898,80.03192138671875
2017-12-19 05:00:00,2681.469970703125,41.06071090698242,79.5223388671875
2017-12-20 05:00:00,2679.25,41.01601791381836,79.23509979248047
2017-12-21 05:00:00,2684.570068359375,41.17128753662109,79.21659088134766
2017-12-22 05:00:00,2683.340087890625,41.17128753662109,79.22586059570312
2017-12-26 05:00:00,2680.5,40.12677383422852,79.12393188476562
2017-12-27 05:00:00,2682.6201171875,40.13383865356445,79.41116333007812
2017-12-28 05:00:00,2687.5400390625,40.24675750732422,79.42041015625
2017-12-29 05:00:00,2673.610107421875,39.81152725219727,79.25365447998047
2018-01-02 05:00:00,2695.81005859375,40.52433013916016,79.63350677490234
2018-01-03 05:00:00,2713.06005859375,40.51729202270508,80.00410461425781
2018-01-04 05:00:00,2723.989990234375,40.70548629760742,80.70828247070312
2018-01-05 05:00:00,2743.14990234375,41.1689453125,81.70890808105469
2018-01-08 05:00:00,2747.7099609375,41.01601791381836,81.79230499267578
2018-01-09 05:00:00,2751.2900390625,41.01132583618164,81.73670196533203
2018-01-10 05:00:00,2748.22998046875,41.00190353393555,81.36609649658203
2018-01-11 05:00:00,2767.56005859375,41.23480987548828,81.60697937011719
2018-01-12 05:00:00,2786.239990234375,41.66061401367188,83.0152816772461
2018-01-16 05:00:00,2776.419921875,41.44888305664063,81.85713958740234
2018-01-17 05:00:00,2802.56005859375,42.13346481323242,83.51559448242188
2018-01-18 05:00:00,2798.030029296875,42.17110061645508,83.47850799560547
2018-01-19 05:00:00,2810.300048828125,41.98289489746094,83.38587951660156
2018-01-22 05:00:00,2832.969970703125,41.63943862915039,84.87757110595703
2018-01-23 05:00:00,2839.1298828125,41.64883804321289,85.14624786376953
2018-01-24 05:00:00,2837.5400390625,40.98544692993164,85.07213592529297
2018-01-25 05:00:00,2839.25,40.25380325317383,85.54464721679688
2018-01-26 05:00:00,2872.8701171875,40.347904205322266,87.14752960205078
2018-01-29 05:00:00,2853.530029296875,39.51275634765625,87.0177993774414
2018-01-30 05:00:00,2822.429931640625,39.27987289428711,85.92452239990234
2018-01-31 05:00:00,2823.81005859375,39.38808441162109,88.0276870727539
2018-02-01 05:00:00,2821.97998046875,39.47041702270508,87.33280181884766
2018-02-02 05:00:00,2762.1298828125,37.75779342651367,85.03507232666016
2018-02-05 05:00:00,2648.93994140625,36.81443786621094,81.53286743164062
2018-02-06 05:00:00,2695.139892578125,38.35297775268555,84.61814880371094
2018-02-07 05:00:00,2681.659912109375,37.53195571899414,83.02454376220703
2018-02-08 05:00:00,2581.0,36.49920654296875,78.76258850097656
2018-02-09 05:00:00,2619.550048828125,36.94563674926758,81.69963836669922
2018-02-12 05:00:00,2656.0,38.43376159667969,82.57981872558594
2018-02-13 05:00:00,2662.93994140625,38.81877899169922,83.22838592529297
2018-02-14 05:00:00,2698.6298828125,39.53450012207031,84.5315933227539
2018-02-15 05:00:00,2731.199951171875,40.862003326416016,86.25366973876953
2018-02-16 05:00:00,2732.219970703125,40.72971725463867,85.6393051147461
2018-02-20 05:00:00,2716.260009765625,40.59272766113281,86.30953216552734
2018-02-21 05:00:00,2701.330078125,40.408485412597656,85.16458129882812
2018-02-22 05:00:00,2703.9599609375,40.74625778198242,85.38799285888672
2018-02-23 05:00:00,2747.300048828125,41.454891204833984,87.55689239501953
2018-02-26 05:00:00,2779.60009765625,42.27454376220703,88.82286834716797
2018-02-27 05:00:00,2744.280029296875,42.13753128051758,87.68721008300781
2018-02-28 05:00:00,2713.830078125,42.07375717163086,87.28691101074219
2018-03-01 05:00:00,2677.669921875,41.3367919921875,86.43054962158203
2018-03-02 05:00:00,2691.25,41.62260818481445,86.61669921875
2018-03-05 05:00:00,2720.93994140625,41.76668930053711,87.16593933105469
2018-03-06 05:00:00,2728.1201171875,41.73125457763672,86.86805725097656
2018-03-07 05:00:00,2726.800048828125,41.343875885009766,87.37069702148438
2018-03-08 05:00:00,2738.969970703125,41.7950439453125,87.90130615234375
2018-03-09 05:00:00,2786.570068359375,42.51310729980469,89.86544036865234
2018-03-12 04:00:00,2783.02001953125,42.92411804199219,90.07953643798828
2018-03-13 04:00:00,2765.31005859375,42.51074981689453,87.88269805908203
2018-03-14 04:00:00,2749.47998046875,42.14934539794922,87.36140441894531
2018-03-15 04:00:00,2747.330078125,42.19894409179688,87.6685791015625
2018-03-16 04:00:00,2752.010009765625,42.05013656616211,88.05953979492188
2018-03-19 04:00:00,2712.919921875,41.40764236450195,86.46776580810547
2018-03-20 04:00:00,2716.93994140625,41.39348602294922,86.69119262695312
2018-03-21 04:00:00,2711.929931640625,40.455711364746094,86.08614349365234
2018-03-22 04:00:00,2643.68994140625,39.88408660888672,83.58210754394531
2018-03-23 04:00:00,2588.260009765625,38.96051025390625,81.15254211425781
2018-03-26 04:00:00,2658.550048828125,40.810035705566406,87.29624938964844
2018-03-27 04:00:00,2612.6201171875,39.76361846923828,83.28422546386719
2018-03-28 04:00:00,2605.0,39.32427978515625,83.20977020263672
2018-03-29 04:00:00,2640.8701171875,39.631343841552734,84.95978546142578
2018-04-02 04:00:00,2581.8798828125,39.37151336669922,82.39989471435547
2018-04-03 04:00:00,2614.449951171875,39.77543258666992,83.50764465332031
2018-04-04 04:00:00,2644.68994140625,40.53602981567383,85.94647979736328
2018-04-05 04:00:00,2662.840087890625,40.81711959838867,85.99302673339844
2018-04-06 04:00:00,2604.469970703125,39.77307891845703,83.99169158935547
2018-04-09 04:00:00,2613.159912109375,40.16754150390625,84.49435424804688
2018-04-10 04:00:00,2656.8701171875,40.92341995239258,86.45848083496094
2018-04-11 04:00:00,2642.18994140625,40.73208618164063,85.50899505615234
2018-04-12 04:00:00,2663.989990234375,41.13364028930664,87.11006927490234
2018-04-13 04:00:00,2656.300048828125,41.27300262451172,86.64462280273438
2018-04-16 04:00:00,2677.840087890625,41.53047561645508,87.65928649902344
2018-04-17 04:00:00,2706.389892578125,42.10211181640625,89.42791748046875
2018-04-18 04:00:00,2708.639892578125,42.00762939453125,89.77233123779297
2018-04-19 04:00:00,2693.1298828125,40.81711959838867,89.46514892578125
2018-04-20 04:00:00,2670.139892578125,39.14475631713867,88.43189239501953
2018-04-23 04:00:00,2670.2900390625,39.0313720703125,88.75768280029297
2018-04-24 04:00:00,2634.56005859375,38.48809051513672,86.68186950683594
2018-04-25 04:00:00,2639.39990234375,38.65580368041992,85.92786407470703
2018-04-26 04:00:00,2666.93994140625,38.790435791015625,87.74304962158203
2018-04-27 04:00:00,2669.909912109375,38.34164047241211,89.19520568847656
2018-04-30 04:00:00,2648.050048828125,39.03610229492188,87.05420684814453
2018-05-01 04:00:00,2654.800048828125,39.94314956665039,88.43189239501953
2018-05-02 04:00:00,2635.669921875,41.70763397216797,87.04490661621094
2018-05-03 04:00:00,2629.72998046875,41.78322219848633,87.56619262695312
2018-05-04 04:00:00,2663.419921875,43.42252349853516,88.58081817626953
2018-05-07 04:00:00,2672.6298828125,43.7366828918457,89.56755065917969
2018-05-08 04:00:00,2671.919921875,43.94690704345703,89.18588256835938
2018-05-09 04:00:00,2697.7900390625,44.25634002685547,90.23777770996094
2018-05-10 04:00:00,2723.070068359375,44.889381408691406,91.14070892333984
2018-05-11 04:00:00,2727.719970703125,44.71864700317383,90.94522857666016
2018-05-14 04:00:00,2730.1298828125,44.61432647705078,91.25241088867188
2018-05-15 04:00:00,2711.449951171875,44.20885467529297,90.59149169921876
2018-05-16 04:00:00,2722.4599609375,44.62144088745117,90.82522583007812
2018-05-17 04:00:00,2720.1298828125,44.33926773071289,89.91838836669922
2018-05-18 04:00:00,2712.969970703125,44.178035736083984,90.08665466308594
2018-05-21 04:00:00,2733.010009765625,44.49102020263672,91.24593353271484
2018-05-22 04:00:00,2724.43994140625,44.37956619262695,91.15242767333984
2018-05-23 04:00:00,2733.2900390625,44.66411590576172,92.23690795898438
2018-05-24 04:00:00,2727.760009765625,44.61432647705078,91.90969848632812
2018-05-25 04:00:00,2721.330078125,44.716285705566406,91.95645141601562
2018-05-29 04:00:00,2689.860107421875,44.55503845214844,91.62924194335938
2018-05-30 04:00:00,2724.010009765625,44.46019744873047,92.508056640625
2018-05-31 04:00:00,2705.27001953125,44.3108024597168,92.40519714355467
2018-06-01 04:00:00,2734.6201171875,45.10990905761719,94.22823333740234
2018-06-04 04:00:00,2746.8701171875,45.486934661865234,95.05094909667967
2018-06-05 04:00:00,2748.800048828125,45.83787536621094,95.53710174560548
2018-06-06 04:00:00,2772.35009765625,45.99675369262695,95.81757354736328
2018-06-07 04:00:00,2770.3701171875,45.87344741821289,94.3123779296875
2018-06-08 04:00:00,2779.030029296875,45.45610046386719,95.01356506347656
2018-06-11 04:00:00,2782.0,45.34465408325195,94.47132873535156
2018-06-12 04:00:00,2786.85009765625,45.59363555908203,94.71438598632812
2018-06-13 04:00:00,2775.6298828125,45.2189826965332,94.28433990478516
2018-06-14 04:00:00,2782.489990234375,45.24270248413086,94.8172378540039
2018-06-15 04:00:00,2779.659912109375,44.77793884277344,93.61121368408205
2018-06-18 04:00:00,2773.75,44.75421905517578,94.29369354248048
2018-06-19 04:00:00,2762.590087890625,44.03100204467773,94.29369354248048
2018-06-20 04:00:00,2767.320068359375,44.22307968139648,95.2379379272461
2018-06-21 04:00:00,2749.760009765625,43.976470947265625,94.5554428100586
2018-06-22 04:00:00,2754.8798828125,43.84842300415039,93.87299346923828
2018-06-25 04:00:00,2717.070068359375,43.19635009765625,91.98451232910156
2018-06-26 04:00:00,2723.06005859375,43.732234954833984,92.62958526611328
2018-06-27 04:00:00,2699.6298828125,43.66819763183594,91.18983459472656
2018-06-28 04:00:00,2716.31005859375,43.98594665527344,92.20887756347656
2018-06-29 04:00:00,2718.3701171875,43.89347076416016,92.1901626586914
2018-07-02 04:00:00,2726.7099609375,44.38431167602539,93.49903869628906
2018-07-03 04:00:00,2713.219970703125,43.61130142211914,92.60153198242188
2018-07-05 04:00:00,2736.610107421875,43.96224594116211,93.26531219482422
2018-07-06 04:00:00,2759.820068359375,44.57165145874024,94.57415771484376
2018-07-09 04:00:00,2784.169921875,45.190528869628906,95.21923065185548
2018-07-10 04:00:00,2793.840087890625,45.1359977722168,95.47166442871094
2018-07-11 04:00:00,2774.02001953125,44.5503044128418,95.34075927734376
2018-07-12 04:00:00,2798.2900390625,45.2972297668457,97.40687561035156
2018-07-13 04:00:00,2801.31005859375,45.36838150024414,98.56616973876952
2018-07-16 04:00:00,2798.429931640625,45.26878356933594,98.08002471923828
2018-07-17 04:00:00,2809.550048828125,45.39683151245117,99.05231475830078
2018-07-18 04:00:00,2815.6201171875,45.14784622192383,98.27637481689452
2018-07-19 04:00:00,2804.489990234375,45.4987907409668,97.60321807861328
2018-07-20 04:00:00,2801.830078125,45.39446258544922,99.35147857666016
2018-07-23 04:00:00,2806.97998046875,45.43476104736328,100.94080352783205
2018-07-24 04:00:00,2820.39990234375,45.76435852050781,100.65099334716795
2018-07-25 04:00:00,2846.070068359375,46.195926666259766,103.61461639404295
2018-07-26 04:00:00,2837.43994140625,46.05127334594727,102.48338317871094
2018-07-27 04:00:00,2818.820068359375,45.28538513183594,100.66969299316406
2018-07-30 04:00:00,2802.60009765625,45.031646728515625,98.5100555419922
2018-07-31 04:00:00,2816.2900390625,45.12176132202149,99.1738510131836
2018-08-01 04:00:00,2813.360107421875,47.77988815307617,99.36083221435548
2018-08-02 04:00:00,2827.219970703125,49.176536560058594,100.56682586669922
2018-08-03 04:00:00,2840.35009765625,49.318809509277344,101.0062484741211
2018-08-06 04:00:00,2850.39990234375,49.574893951416016,101.0903778076172
2018-08-07 04:00:00,2858.449951171875,49.110145568847656,101.79154205322266
2018-08-08 04:00:00,2857.699951171875,49.143333435058594,102.3618621826172
2018-08-09 04:00:00,2853.580078125,49.52985000610352,102.53012084960938
2018-08-10 04:00:00,2833.280029296875,49.38230895996094,101.90374755859376
2018-08-13 04:00:00,2821.929931640625,49.701168060302734,101.1651840209961
2018-08-14 04:00:00,2839.9599609375,49.91056442260742,102.4272918701172
2018-08-15 04:00:00,2818.3701171875,50.02716445922852,101.03832244873048
2018-08-16 04:00:00,2840.68994140625,50.76005935668945,101.01953887939452
2018-08-17 04:00:00,2850.1298828125,51.77373504638672,100.9632339477539
2018-08-20 04:00:00,2857.050048828125,51.269290924072266,100.2968978881836
2018-08-21 04:00:00,2862.9599609375,51.16933441162109,99.461669921875
2018-08-22 04:00:00,2861.820068359375,51.17171859741211,100.47520446777344
2018-08-23 04:00:00,2856.97998046875,51.27642059326172,100.94448852539062
2018-08-24 04:00:00,2874.68994140625,51.435848236083984,101.7327880859375
2018-08-27 04:00:00,2896.739990234375,51.85941696166992,102.8589859008789
