Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-13 00:00:00-04:00,34.36060803185494,34.428318995355305,33.89128786347943,34.227516174316406,136661600,0.0,0.0
2017-06-14 00:00:00-04:00,34.43999254825345,34.43999254825345,33.58541289503564,33.89362335205078,126124800,0.0,0.0
2017-06-15 00:00:00-04:00,33.46399964207905,33.734847043207864,33.20482396437006,33.69048309326172,128661600,0.0,0.0
2017-06-16 00:00:00-04:00,33.57139706586525,33.739511178212936,33.20248018392431,33.21882629394531,201444400,0.0,0.0
2017-06-19 00:00:00-04:00,33.543380706128545,34.26253475987364,33.543380706128545,34.16913604736328,130165600,0.0,0.0
2017-06-20 00:00:00-04:00,34.292883351467395,34.292883351467395,33.84224662579076,33.85858917236328,99600400,0.0,0.0
2017-06-21 00:00:00-04:00,33.977682582095646,34.106103614002855,33.76520447137621,34.05940246582031,85063200,0.0,0.0
2017-06-22 00:00:00-04:00,34.03605322689818,34.253198587986,33.884281630833016,34.00336456298828,76425200,0.0,0.0
2017-06-23 00:00:00-04:00,33.88661474088339,34.36060209183843,33.8819439143744,34.155128479003906,141757600,0.0,0.0
2017-06-26 00:00:00-04:00,34.362933154041706,34.622108782559884,33.94498506405834,34.04772186279297,102769600,0.0,0.0
2017-06-27 00:00:00-04:00,33.85858780301152,34.12710505998071,33.534034888292766,33.55971908569336,99047600,0.0,0.0
2017-06-28 00:00:00-04:00,33.73719012803806,34.11544524048342,33.42664598699673,34.05006790161133,88329600,0.0,0.0
2017-06-29 00:00:00-04:00,33.788537872621916,33.88660382092845,33.2211519883109,33.548038482666016,125997600,0.0,0.0
2017-06-30 00:00:00-04:00,33.7278371988344,33.84692011131781,33.57139836433722,33.627437591552734,92096400,0.0,0.0
2017-07-03 00:00:00-04:00,33.82824275126999,33.92630873370602,33.41262825117576,33.50602340698242,57111200,0.0,0.0
2017-07-05 00:00:00-04:00,33.550388410585164,33.807226878548256,33.32390140967776,33.64378356933594,86278400,0.0,0.0
2017-07-06 00:00:00-04:00,33.393943601848775,33.506018484912204,33.251513694348795,33.326229095458984,96515200,0.0,0.0
2017-07-07 00:00:00-04:00,33.365926156482715,33.79788675603081,33.365926156482715,33.664794921875,76806800,0.0,0.0
2017-07-10 00:00:00-04:00,33.648461185895,34.07808470331558,33.47567618826388,33.870277404785156,84362400,0.0,0.0
2017-07-11 00:00:00-04:00,33.793224698184105,34.054737607857135,33.71150480868437,33.980018615722656,79127200,0.0,0.0
2017-07-12 00:00:00-04:00,34.0593851163898,34.13176687128602,33.81422202730146,34.02903366088867,99538000,0.0,0.0
2017-07-13 00:00:00-04:00,33.97300233729905,34.671142980651624,33.95899342184656,34.503028869628906,100797600,0.0,0.0
2017-07-14 00:00:00-04:00,34.549745510381264,34.86729416614917,34.4003110584198,34.79957962036133,80528400,0.0,0.0
2017-07-17 00:00:00-04:00,34.74819716394952,35.23385621484577,34.68982430503639,34.92097854614258,95174000,0.0,0.0
2017-07-18 00:00:00-04:00,34.83691914107918,35.05406801426869,34.713168973539695,35.04239273071289,71475200,0.0,0.0
2017-07-19 00:00:00-04:00,35.135791592012794,35.35527412002292,35.012041411376735,35.261878967285156,83692000,0.0,0.0
2017-07-20 00:00:00-04:00,35.373946885731215,35.42998610399834,35.06807372363133,35.10309600830078,68974800,0.0,0.0
2017-07-21 00:00:00-04:00,35.02138796069042,35.12645841290954,34.762212278391395,35.08676528930664,105010400,0.0,0.0
2017-07-24 00:00:00-04:00,35.15914034007018,35.59343454711461,35.00036431328581,35.51171112060547,85972800,0.0,0.0
2017-07-25 00:00:00-04:00,35.44400773196181,35.92032878830717,35.44400773196181,35.663490295410156,75415600,0.0,0.0
2017-07-26 00:00:00-04:00,35.8059274225807,35.94134937423421,35.73821288395596,35.83161163330078,63124000,0.0,0.0
2017-07-27 00:00:00-04:00,35.89932233761693,35.95536158679999,34.3933026984521,35.154483795166016,129905200,0.0,0.0
2017-07-28 00:00:00-04:00,34.998032498691636,35.07741873480736,34.83458919998377,34.9069709777832,68854800,0.0,0.0
2017-07-31 00:00:00-04:00,35.000376569250335,35.100779773056466,34.58709915414428,34.72719192504883,79383600,0.0,0.0
2017-08-01 00:00:00-04:00,34.81357659644069,35.07508588016786,34.65246692600278,35.03539276123047,141474400,0.0,0.0
2017-08-02 00:00:00-04:00,37.19052863875186,37.300269937049,36.462036243926384,36.69085693359375,279747200,0.0,0.0
2017-08-03 00:00:00-04:00,36.66983085518392,36.70719034013615,36.19584352359174,36.32426452636719,108389200,0.0,0.0
2017-08-04 00:00:00-04:00,36.441012584920195,36.751553080487824,36.35228469315984,36.51572799682617,82239600,0.0,0.0
2017-08-07 00:00:00-04:00,36.672166181395575,37.10646041634145,36.58110465936483,37.08077621459961,87481200,0.0,0.0
2017-08-08 00:00:00-04:00,37.03174535846808,37.78592174363856,36.95469275250872,37.37731170654297,144823600,0.0,0.0
2017-08-09 00:00:00-04:00,37.18585472732465,37.655174918980364,37.15083242770744,37.60614013671875,104526000,0.0,0.0
2017-08-10 00:00:00-04:00,37.481901056372884,37.50534332666736,36.24657138583833,36.4083137512207,163217200,0.1575,0.0
2017-08-11 00:00:00-04:00,36.7083463597787,37.17013106169599,36.584110229495096,36.91462326049805,105028400,0.0,0.0
2017-08-14 00:00:00-04:00,37.34594815979951,37.554571493593514,37.21233365438677,37.470184326171875,88490800,0.0,0.0
2017-08-15 00:00:00-04:00,37.66004195706924,38.0210291999884,37.5381486278501,37.88038635253906,117862000,0.0,0.0
2017-08-16 00:00:00-04:00,37.96009292327634,38.09370383746087,37.54049992788116,37.72802734375,110686400,0.0,0.0
2017-08-17 00:00:00-04:00,37.62723892870651,37.67177709883823,36.999022530744405,37.00371170043945,111762400,0.0,0.0
2017-08-18 00:00:00-04:00,37.00370631111002,37.388135903979105,36.73648090602771,36.91931915283203,109712400,0.0,0.0
2017-08-21 00:00:00-04:00,36.91931045728321,37.01072955915357,36.35907471468544,36.85133361816406,105474000,0.0,0.0
2017-08-22 00:00:00-04:00,37.090432211357964,37.505335992273004,37.04120846086914,37.453765869140625,86418400,0.0,0.0
2017-08-23 00:00:00-04:00,37.287350987907594,37.61552136192878,37.242812813549975,37.50065994262695,77596400,0.0,0.0
2017-08-24 00:00:00-04:00,37.606135710774545,37.6788053150557,37.16545037658799,37.334224700927734,79275600,0.0,0.0
2017-08-25 00:00:00-04:00,37.42329159368176,37.636604050308094,37.3342188530237,37.47251892089844,101920400,0.0,0.0
2017-08-28 00:00:00-04:00,37.53816238245034,37.974162165196354,37.488935042893715,37.84992599487305,103864000,0.0,0.0
2017-08-29 00:00:00-04:00,37.52878626549686,38.23669705811083,37.505343994784795,38.18747329711914,118067600,0.0,0.0
2017-08-30 00:00:00-04:00,38.396094325386144,38.41719022168778,38.1171477738819,38.290611267089844,109078400,0.0,0.0
2017-08-31 00:00:00-04:00,38.358586931208265,38.56486744894937,38.32108073220297,38.44297409057617,107140400,0.0,0.0
2017-09-01 00:00:00-04:00,38.63050294576376,38.663319976917094,38.35624556181344,38.45469665527344,66364400,0.0,0.0
2017-09-05 00:00:00-04:00,38.38437772869237,38.50158193549753,37.63661431698923,37.992916107177734,117874000,0.0,0.0
2017-09-06 00:00:00-04:00,38.140595229114595,38.206229299947054,37.62724022191251,37.953067779541016,86606800,0.0,0.0
2017-09-07 00:00:00-04:00,37.9952643966936,38.03042780989189,37.58973878402116,37.80070495605469,87714000,0.0,0.0
2017-09-08 00:00:00-04:00,37.706926073835476,37.77490291929506,37.160754207230205,37.18419647216797,114446000,0.0,0.0
2017-09-11 00:00:00-04:00,37.62254808266466,37.985881816889176,37.479558816039074,37.856956481933594,126323200,0.0,0.0
2017-09-12 00:00:00-04:00,38.117146731979005,38.433599475006034,37.21701941316562,37.706932067871094,286856000,0.0,0.0
2017-09-13 00:00:00-04:00,37.47486419386146,37.49596366508475,37.01542580114529,37.42329406738281,179629600,0.0,0.0
2017-09-14 00:00:00-04:00,37.26858911408372,37.36469383021029,37.057619428896544,37.10215759277344,95042800,0.0,0.0
2017-09-15 00:00:00-04:00,37.146690560364085,37.73271142037262,37.03651835253948,37.47720718383789,196458400,0.0,0.0
2017-09-18 00:00:00-04:00,37.53112544848532,37.62254457259956,37.03652362910112,37.19357681274414,113077600,0.0,0.0
2017-09-19 00:00:00-04:00,37.390491354337485,37.45143984175799,37.13967616751893,37.2076530456543,83242400,0.0,0.0
2017-09-20 00:00:00-04:00,37.013074361965785,37.0974615049446,36.059034306276374,36.584110260009766,211805600,0.0,0.0
2017-09-21 00:00:00-04:00,36.52083491621413,36.52083491621413,35.80588847356103,35.955909729003906,150046800,0.0,0.0
2017-09-22 00:00:00-04:00,35.522241835896246,35.69336251656201,35.29252264113518,35.604286193847656,186581600,0.0,0.0
2017-09-25 00:00:00-04:00,35.15890829315559,35.590218781417335,34.964348941249085,35.29017639160156,177549200,0.0,0.0
2017-09-26 00:00:00-04:00,35.57850516657737,36.08013897836697,35.55740926989555,35.897300720214844,146640000,0.0,0.0
2017-09-27 00:00:00-04:00,36.05201143657907,36.26766672819364,35.99106296546116,36.15280532836914,102016800,0.0,0.0
2017-09-28 00:00:00-04:00,36.073103995178215,36.16452311660678,35.79415746198165,35.93011474609375,88022000,0.0,0.0
2017-09-29 00:00:00-04:00,35.913709069810636,36.12936434777147,35.630073359412805,36.127017974853516,105199200,0.0,0.0
2017-10-02 00:00:00-04:00,36.159838686535004,36.20437685505538,35.798851322423296,36.05435562133789,74795200,0.0,0.0
2017-10-03 00:00:00-04:00,36.10121926710587,36.35438064820085,36.077780584300015,36.21139144897461,64921200,0.0,0.0
2017-10-04 00:00:00-04:00,36.01215314191944,36.06606605670742,35.73789582305804,35.97698974609375,80655200,0.0,0.0
2017-10-05 00:00:00-04:00,36.14108124425226,36.43643808347436,36.110610587967955,36.42471694946289,85135200,0.0,0.0
2017-10-06 00:00:00-04:00,36.32625125357273,36.44814456005496,36.23014300083123,36.40360641479492,69630400,0.0,0.0
2017-10-09 00:00:00-04:00,36.52316899301858,36.73882427268073,36.44816017159992,36.53020095825195,65051600,0.0,0.0
2017-10-10 00:00:00-04:00,36.58177194705459,37.03652478569671,36.35674190072511,36.54426574707031,62468000,0.0,0.0
2017-10-11 00:00:00-04:00,36.5606712958869,36.79742244601883,36.509101171812596,36.69662857055664,67622400,0.0,0.0
2017-10-12 00:00:00-04:00,36.649755248249186,36.8888492440769,36.50441960613945,36.567710876464844,64500400,0.0,0.0
2017-10-13 00:00:00-04:00,36.73883331657298,36.86775867223536,36.66382447668961,36.799781799316406,65576800,0.0,0.0
2017-10-16 00:00:00-04:00,37.013076087424146,37.505335040546306,36.95447400142329,37.47720718383789,96486000,0.0,0.0
2017-10-17 00:00:00-04:00,37.45375909929118,37.709263296126586,37.324833814763764,37.615501403808594,75989200,0.0,0.0
2017-10-18 00:00:00-04:00,37.60378414888276,37.6717645680889,37.411571176783475,37.449073791503906,65496800,0.0,0.0
2017-10-19 00:00:00-04:00,36.743510422796035,36.820865610795394,36.337984961576105,36.56301498413086,170336800,0.0,0.0
2017-10-20 00:00:00-04:00,36.71069942236841,36.977924853515624,36.55833539409935,36.626312255859375,95896400,0.0,0.0
2017-10-23 00:00:00-04:00,36.77633736963149,36.963864823533186,36.4505098044829,36.60756301879883,87937200,0.0,0.0
2017-10-24 00:00:00-04:00,36.63567632751537,36.9005588850278,36.61458043624109,36.8255500793457,71028800,0.0,0.0
2017-10-25 00:00:00-04:00,36.78101873138654,36.931039947302295,36.39658914205317,36.663814544677734,84828400,0.0,0.0
2017-10-26 00:00:00-04:00,36.85602850871172,36.99667496713237,36.750545453290236,36.898223876953125,68002000,0.0,0.0
2017-10-27 00:00:00-04:00,37.33890206586284,38.349204993064234,37.20060200679922,38.220279693603516,177816800,0.0,0.0
2017-10-30 00:00:00-04:00,38.41719399449479,39.39702300370191,38.37734499419335,39.080570220947266,178803200,0.0,0.0
2017-10-31 00:00:00-04:00,39.35716424729856,39.767378898498826,39.13213421306993,39.6243896484375,144187200,0.0,0.0
2017-11-01 00:00:00-04:00,39.81895459364764,39.83536489884819,38.820376076471206,39.120418548583984,134551200,0.0,0.0
2017-11-02 00:00:00-04:00,39.052435793460795,39.49781026484179,38.74301502883056,39.40639114379883,165573600,0.0,0.0
2017-11-03 00:00:00-04:00,40.78705258576766,40.847997468654604,40.11195539839674,40.43544006347656,237594400,0.0,0.0
2017-11-06 00:00:00-05:00,40.40497602766628,41.019128487098676,40.252611993614266,40.845664978027344,140105200,0.0,0.0
2017-11-07 00:00:00-05:00,40.76596259771988,41.08006897136854,40.6932965715402,40.9769287109375,97446000,0.0,0.0
2017-11-08 00:00:00-05:00,40.94177190344063,41.312137603759766,40.86441670241306,41.312137603759766,97638000,0.0,0.0
2017-11-09 00:00:00-05:00,41.04724961064494,41.27931518344017,40.5854648378871,41.227745056152344,117930400,0.0,0.0
2017-11-10 00:00:00-05:00,41.194819650550606,41.25833845170496,40.99720959101137,41.09130859375,100582000,0.1575,0.0
2017-11-13 00:00:00-05:00,40.81605982494274,41.051310890216186,40.792533282556846,40.92662811279297,67928400,0.0,0.0
2017-11-14 00:00:00-05:00,40.70782539760432,40.811336396530834,40.270258459188945,40.307899475097656,99130000,0.0,0.0
2017-11-15 00:00:00-05:00,39.985610723558715,40.06795000522921,39.61156251409719,39.77623748779297,116632400,0.0,0.0
2017-11-16 00:00:00-05:00,40.270277956472654,40.43260177523051,40.06325944803426,40.251461029052734,94550000,0.0,0.0
2017-11-17 00:00:00-05:00,40.23733500622788,40.31967430343437,39.90798499669369,40.02796173095703,87598000,0.0,0.0
2017-11-20 00:00:00-05:00,40.060907153595615,40.1244259539749,39.88917486035202,39.987979888916016,65049600,0.0,0.0
2017-11-21 00:00:00-05:00,40.17616507662852,40.86309755875489,40.17616507662852,40.73135757446289,100525200,0.0,0.0
2017-11-22 00:00:00-05:00,40.783108575784524,41.168920025581315,40.71018134893954,41.15951156616211,102355600,0.0,0.0
2017-11-24 00:00:00-05:00,41.19245664625032,41.28655562206621,41.08659081140015,41.16187286376953,56106800,0.0,0.0
2017-11-27 00:00:00-05:00,41.18070714492203,41.1877643909854,40.778426171074834,40.954864501953125,82867200,0.0,0.0
2017-11-28 00:00:00-05:00,41.004258757028126,41.13834998899093,40.430245620347385,40.714900970458984,105715200,0.0,0.0
2017-11-29 00:00:00-05:00,40.61139289987423,40.679614129952164,39.32456927447049,39.8703498840332,166665600,0.0,0.0
2017-11-30 00:00:00-05:00,40.093834940628845,40.49611581770185,39.62568764602515,40.427894592285156,166108800,0.0,0.0
2017-12-01 00:00:00-05:00,39.98091130781622,40.38554336129729,39.639798036705486,40.239688873291016,159037200,0.0,0.0
2017-12-04 00:00:00-05:00,40.57610021260973,40.60903521611618,39.905636872018505,39.94562911987305,130169600,0.0,0.0
2017-12-05 00:00:00-05:00,39.77154725864134,40.350266498497206,39.61628068335725,39.90799331665039,109400800,0.0,0.0
2017-12-06 00:00:00-05:00,39.40454550953622,40.039722540119016,39.15988603029424,39.75977325439453,114240000,0.0,0.0
2017-12-07 00:00:00-05:00,39.76448164195121,40.09618645850416,39.736252666804866,39.832706451416016,102693200,0.0,0.0
2017-12-08 00:00:00-05:00,40.107954606566075,40.22793135517727,39.71508576619412,39.8444709777832,93420800,0.0,0.0
2017-12-11 00:00:00-05:00,39.8044673404596,40.672544079906004,39.70801357171105,40.62078857421875,141095200,0.0,0.0
2017-12-12 00:00:00-05:00,40.49846708313517,40.55492862777235,40.33614687288985,40.39260482788086,77636800,0.0,0.0
2017-12-13 00:00:00-05:00,40.58079816255025,40.82545762710076,40.463172660629816,40.52669143676758,95273600,0.0,0.0
2017-12-14 00:00:00-05:00,40.55728182279928,40.72901768332389,40.380843525560344,40.51493835449219,81906000,0.0,0.0
2017-12-15 00:00:00-05:00,40.84664361211513,40.97367760791838,40.571400296502766,40.92662811279297,160677200,0.0,0.0
2017-12-18 00:00:00-05:00,41.1407018957377,41.68648242695554,41.13599586996587,41.502986907958984,117684400,0.0,0.0
2017-12-19 00:00:00-05:00,41.17598519752659,41.26067570718961,40.95484866731506,41.06071090698242,109745600,0.0,0.0
2017-12-20 00:00:00-05:00,41.13834586307631,41.26773464560471,40.757240348761556,41.01601791381836,93902400,0.0,0.0
2017-12-21 00:00:00-05:00,40.97367750380864,41.40889340931722,40.95721179589745,41.171287536621094,83799600,0.0,0.0
2017-12-22 00:00:00-05:00,41.09365425452055,41.26774133465326,41.05131078590918,41.171287536621094,65397600,0.0,0.0
2017-12-26 00:00:00-05:00,40.180880571318916,40.338498346075255,39.91739695099301,40.126773834228516,132742000,0.0,0.0
2017-12-27 00:00:00-05:00,40.016213104860746,40.17618212806729,39.92446532045773,40.13383865356445,85992800,0.0,0.0
2017-12-28 00:00:00-05:00,40.22793698908633,40.42790185442297,40.105605415363435,40.24675750732422,65920800,0.0,0.0
2017-12-29 00:00:00-05:00,40.11500306404099,40.13146876805707,39.809176034379405,39.811527252197266,103999600,0.0,0.0
2018-01-02 00:00:00-05:00,40.030305264002415,40.53374218800785,39.81857724066778,40.524330139160156,102223600,0.0,0.0
2018-01-03 00:00:00-05:00,40.587868063797266,41.063076244861655,40.453776816404016,40.51729202270508,118071600,0.0,0.0
2018-01-04 00:00:00-05:00,40.590211998188494,40.80899732734754,40.48199853229359,40.70548629760742,89738400,0.0,0.0
2018-01-05 00:00:00-05:00,40.801954145772115,41.25598707675934,40.71020635409015,41.1689453125,94640000,0.0,0.0
2018-01-08 00:00:00-05:00,41.01601791381836,41.31243291499141,40.91720932378155,41.01601791381836,82271200,0.0,0.0
2018-01-09 00:00:00-05:00,41.06308136679511,41.18305813886433,40.794895248910315,41.01132583618164,86336000,0.0,0.0
2018-01-10 00:00:00-05:00,40.73607229093071,41.00425834178662,40.698431261774694,41.00190353393555,95839600,0.0,0.0
2018-01-11 00:00:00-05:00,41.07248605255835,41.284214182763485,41.04896309785556,41.23480987548828,74670800,0.0,0.0
2018-01-12 00:00:00-05:00,41.44653466361174,41.72413281207749,41.32185187503754,41.660614013671875,101672400,0.0,0.0
2018-01-16 00:00:00-05:00,41.85116034177182,42.201685698398954,41.43711978621628,41.448883056640625,118263600,0.0,0.0
2018-01-17 00:00:00-05:00,41.43947133870558,42.16875103514395,41.18540336165025,42.13346481323242,137547200,0.0,0.0
2018-01-18 00:00:00-05:00,42.196978374734435,42.36871422042748,41.93349835563262,42.17110061645508,124773600,0.0,0.0
2018-01-19 00:00:00-05:00,42.01818111148345,42.24637486788335,41.73588063036725,41.98289489746094,129700400,0.0,0.0
2018-01-22 00:00:00-05:00,41.710014666790094,41.82293417322578,41.54533963872838,41.63943862915039,108434400,0.0,0.0
2018-01-23 00:00:00-05:00,41.710005604378956,42.21344263201142,41.59708612247749,41.64883804321289,130756400,0.0,0.0
2018-01-24 00:00:00-05:00,41.698257475773104,41.7100207487027,40.74548980282606,40.98544692993164,204420400,0.0,0.0
2018-01-25 00:00:00-05:00,41.05365530672349,41.15716633263726,40.11735722716438,40.25380325317383,166116000,0.0,0.0
2018-01-26 00:00:00-05:00,40.463178506129715,40.463178506129715,40.00679091840327,40.347904205322266,156572000,0.0,0.0
2018-01-29 00:00:00-05:00,40.03030778792006,40.03030778792006,39.303383118154954,39.51275634765625,202561600,0.0,0.0
2018-01-30 00:00:00-05:00,38.94111076664518,39.37397188990027,38.745851940583606,39.27987289428711,184192800,0.0,0.0
2018-01-31 00:00:00-05:00,39.25634438848853,39.62569028658542,39.16930264241446,39.388084411621094,129915600,0.0,0.0
2018-02-01 00:00:00-05:00,39.32691375264991,39.668027023869165,39.23045997006537,39.47041702270508,188923200,0.0,0.0
2018-02-02 00:00:00-05:00,39.051674198138755,39.23987575557708,37.663694442617576,37.75779342651367,346375200,0.0,0.0
2018-02-05 00:00:00-05:00,37.4284432462846,38.55294297076494,36.69916356019158,36.81443786621094,290954000,0.0,0.0
2018-02-06 00:00:00-05:00,36.42391989288778,38.51530154881326,36.22866109389691,38.35297775268555,272975200,0.0,0.0
2018-02-07 00:00:00-05:00,38.367097770817516,38.4400250312648,37.421391013883046,37.53195571899414,206434400,0.0,0.0
2018-02-08 00:00:00-05:00,37.70839704721512,37.87542690680779,36.47097755979975,36.49920654296875,217562000,0.0,0.0
2018-02-09 00:00:00-05:00,37.10153633997506,37.2952268218965,35.4882203068644,36.94563674926758,282690400,0.1575,0.0
2018-02-12 00:00:00-05:00,37.43931511100204,38.71248789079482,37.20546572538568,38.43376159667969,243278000,0.0,0.0
2018-02-13 00:00:00-05:00,38.25423682202371,38.915626027721345,38.18337304922017,38.81877899169922,130196800,0.0,0.0
2018-02-14 00:00:00-05:00,38.51170952093217,39.57465542365955,38.47391862808923,39.53450012207031,162579600,0.0,0.0
2018-02-15 00:00:00-05:00,40.10612781166872,40.88562218357589,39.91952334169499,40.862003326416016,204588800,0.0,0.0
2018-02-16 00:00:00-05:00,40.71318441721995,41.29426301233838,40.57382128409762,40.72971725463867,160704400,0.0,0.0
2018-02-20 00:00:00-05:00,40.6399689841745,41.161991550850345,40.49115539252536,40.59272766113281,135722000,0.0,0.0
2018-02-21 00:00:00-05:00,40.82421411611577,41.128923724190166,40.39430977132825,40.408485412597656,149886400,0.0,0.0
2018-02-22 00:00:00-05:00,40.58091136981038,41.08876183668482,40.55965331773429,40.74625778198242,123967600,0.0,0.0
2018-02-23 00:00:00-05:00,41.02262609479968,41.4903212940656,40.99191761461115,41.454891204833984,135249600,0.0,0.0
2018-02-26 00:00:00-05:00,41.655674133314726,42.37375162303299,41.62260484637274,42.27454376220703,152648800,0.0,0.0
2018-02-27 00:00:00-05:00,42.30524208391081,42.631209661398515,42.08320395164981,42.13753128051758,155712400,0.0,0.0
