Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-03 00:00:00-04:00,60.003473220855085,60.12200755900751,59.43818129270848,59.76641845703125,20400900,0.0,0.0
2017-04-04 00:00:00-04:00,59.620506748880935,60.00344762515942,59.5202117161074,59.930511474609375,12997400,0.0,0.0
2017-04-05 00:00:00-04:00,60.45022993620525,60.49581416906356,59.66610878615878,59.775516510009766,21448600,0.0,0.0
2017-04-06 00:00:00-04:00,59.811977187020176,60.23138961669245,59.70256948307634,59.930511474609375,18103500,0.0,0.0
2017-04-07 00:00:00-04:00,60.03994003967469,60.14023510729615,59.66611866091827,59.88494110107422,14108500,0.0,0.0
2017-04-10 00:00:00-04:00,59.82111589005729,60.01258638925224,59.59317382583858,59.748172760009766,17952700,0.0,0.0
2017-04-11 00:00:00-04:00,59.811998685651815,59.821118316337575,59.12817246526043,59.70259094238281,18791500,0.0,0.0
2017-04-12 00:00:00-04:00,59.64787493783038,59.72993769440016,59.36522901726216,59.47464370727539,17108500,0.0,0.0
2017-04-13 00:00:00-04:00,59.529342245882475,60.04904980350896,59.219337463378906,59.219337463378906,17896500,0.0,0.0
2017-04-17 00:00:00-04:00,59.301410667089726,59.711703616828544,59.274058731272476,59.70259094238281,16689300,0.0,0.0
2017-04-18 00:00:00-04:00,59.56582149105907,59.912290922098144,59.41082255792893,59.62052536010742,15155600,0.0,0.0
2017-04-19 00:00:00-04:00,59.85758989087434,59.948765329024084,59.164644039704186,59.30141067504883,26992800,0.0,0.0
2017-04-20 00:00:00-04:00,59.68433456578184,59.948748129924745,59.392569073665186,59.72080612182617,22299500,0.0,0.0
2017-04-21 00:00:00-04:00,59.875814706721826,60.81493481905485,59.675224594138236,60.54140853881836,32522600,0.0,0.0
2017-04-24 00:00:00-04:00,61.526120628666426,61.69023918140067,61.179644263872326,61.57170486450195,29770000,0.0,0.0
2017-04-25 00:00:00-04:00,61.90904812690677,62.03669508945034,61.635514946463246,61.92728042602539,30242700,0.0,0.0
2017-04-26 00:00:00-04:00,62.07317977845591,62.282882565762485,61.65376724760355,61.845237731933594,26190800,0.0,0.0
2017-04-27 00:00:00-04:00,62.13699121667222,62.346693963289766,61.61728372969074,62.24639892578125,34971000,0.0,0.0
2017-04-28 00:00:00-04:00,62.82994322157138,63.03964598945019,61.717585024597824,62.41964340209961,39548800,0.0,0.0
2017-05-01 00:00:00-04:00,62.620237632537034,63.41347843757269,62.45611908515859,63.285831451416016,31954400,0.0,0.0
2017-05-02 00:00:00-04:00,63.559368266094594,63.559368266094594,63.03054097504352,63.185546875,23906100,0.0,0.0
2017-05-03 00:00:00-04:00,63.25846965210938,63.25846965210938,62.64758668129595,62.98494338989258,28928000,0.0,0.0
2017-05-04 00:00:00-04:00,62.93936348126549,62.98495467792507,62.58377440728862,62.738773345947266,21749400,0.0,0.0
2017-05-05 00:00:00-04:00,62.82083094858377,62.93935831142691,62.44700264415334,62.91200637817383,19128800,0.0,0.0
2017-05-08 00:00:00-04:00,62.884651736762656,62.957594859789126,62.38317646125455,62.8572998046875,18566100,0.0,0.0
2017-05-09 00:00:00-04:00,62.784360140997734,63.16730112362762,62.620241583265006,62.94847869873047,22858400,0.0,0.0
2017-05-10 00:00:00-04:00,62.902894601908194,63.42260226732149,62.839071097602705,63.19466018676758,17977800,0.0,0.0
2017-05-11 00:00:00-04:00,62.32846798318541,62.66582468503039,62.10964558654361,62.41964340209961,28789400,0.0,0.0
2017-05-12 00:00:00-04:00,62.556408479979304,62.556408479979304,62.036700953005344,62.34669876098633,18714100,0.0,0.0
2017-05-15 00:00:00-04:00,62.12787083909149,62.437875575714365,61.6081633583817,62.39228439331055,31530300,0.0,0.0
2017-05-16 00:00:00-04:00,62.56653632380591,63.676098802857695,62.502346990178545,63.648590087890625,34956000,0.39,0.0
2017-05-17 00:00:00-04:00,63.17172315256547,63.36429107452995,61.832912602638764,61.87876510620117,30548800,0.0,0.0
2017-05-18 00:00:00-04:00,61.805402348079284,62.47480410819063,61.56698192853502,62.08966827392578,25201300,0.0,0.0
2017-05-19 00:00:00-04:00,61.897122735527255,62.44731798284285,61.83293340660897,62.071353912353516,26961100,0.0,0.0
2017-05-22 00:00:00-04:00,62.254742571013495,62.81410965463418,61.89711535310667,62.76825714111328,16237600,0.0,0.0
2017-05-23 00:00:00-04:00,63.015867633856814,63.04337635143204,62.7040858437399,62.97918701171875,15425800,0.0,0.0
2017-05-24 00:00:00-04:00,63.15339630576299,63.1625612110326,62.76825340500144,63.06169128417969,14593900,0.0,0.0
2017-05-25 00:00:00-04:00,63.24512333160012,64.07958484097648,63.1901058903112,63.84117126464844,21854100,0.0,0.0
2017-05-26 00:00:00-04:00,64.00620812665422,64.39134407277149,63.749443833131046,64.15292358398438,19827900,0.0,0.0
2017-05-30 00:00:00-04:00,63.99702807606943,64.56556701660156,63.97868427366895,64.56556701660156,17072800,0.0,0.0
2017-05-31 00:00:00-04:00,64.67562089916059,64.86818890442918,64.015383740461,64.04289245605469,30436400,0.0,0.0
2017-06-01 00:00:00-04:00,64.40969734607323,64.74898785930455,63.68527078827456,64.28131866455078,21603600,0.0,0.0
2017-06-02 00:00:00-04:00,64.59309536170132,65.89522588357946,64.40969226249202,65.80352783203125,34770300,0.0,0.0
2017-06-05 00:00:00-04:00,65.99610651501112,66.8397399195061,65.84938401190902,66.2803726196289,33316800,0.0,0.0
2017-06-06 00:00:00-04:00,66.29867915313767,66.59211699823797,66.27116345219164,66.50041198730469,31511100,0.0,0.0
2017-06-07 00:00:00-04:00,66.61045887973457,66.72966560847952,65.97773063584147,66.38121032714844,22301800,0.0,0.0
2017-06-08 00:00:00-04:00,66.49125130598533,66.50041621077266,65.5650852063966,65.97772979736328,24588300,0.0,0.0
2017-06-09 00:00:00-04:00,66.06028682682464,66.0969674475838,62.8966514984495,64.4830551147461,49187400,0.0,0.0
2017-06-12 00:00:00-04:00,63.50183684127317,64.13456496335634,62.47480100480775,63.98784255981445,47761700,0.0,0.0
2017-06-13 00:00:00-04:00,64.20792612049992,64.94152422541394,64.15290871126987,64.78563690185547,25258600,0.0,0.0
2017-06-14 00:00:00-04:00,65.02407768952494,65.19830187199327,63.66692286944373,64.43719482421875,25510700,0.0,0.0
2017-06-15 00:00:00-04:00,63.52021220924817,64.38218936312339,63.089230628424076,64.0979232788086,26068700,0.0,0.0
2017-06-16 00:00:00-04:00,63.9420127120343,64.2171067918684,63.47434368137204,64.1895980834961,48345100,0.0,0.0
2017-06-19 00:00:00-04:00,64.64810579053476,65.05158556897624,64.51055523005587,64.98739624023438,23798300,0.0,0.0
2017-06-20 00:00:00-04:00,64.94153977518407,64.9873922912615,64.07039793860649,64.1070785522461,21512200,0.0,0.0
2017-06-21 00:00:00-04:00,64.38217739776688,64.75814846815389,64.13459198262126,64.43719482421875,19891100,0.0,0.0
2017-06-22 00:00:00-04:00,64.68479690743108,64.73064243762525,63.923689745852485,64.42803955078125,22965700,0.0,0.0
2017-06-23 00:00:00-04:00,64.27214269382814,65.33585969756484,64.11625530414318,65.29917907714844,27617300,0.0,0.0
2017-06-26 00:00:00-04:00,65.47338559662879,65.7576515525681,64.59307202678514,64.67559814453125,19607000,0.0,0.0
2017-06-27 00:00:00-04:00,64.29046418182911,64.35465349624441,63.43765929253396,63.46516799926758,25215100,0.0,0.0
2017-06-28 00:00:00-04:00,63.46517244171609,64.04287631189212,63.08003652826541,64.0062026977539,25806200,0.0,0.0
2017-06-29 00:00:00-04:00,63.621063658406946,63.72193359370081,62.43814014132472,62.80493927001953,28918700,0.0,0.0
2017-06-30 00:00:00-04:00,63.070869250314075,63.621064452164966,63.034188637375806,63.20841979980469,24161100,0.0,0.0
2017-07-03 00:00:00-04:00,63.575225844159135,63.822811263267305,62.373958377207046,62.51150894165039,16165500,0.0,0.0
2017-07-05 00:00:00-04:00,62.59403508117349,63.67608867312269,62.55735446834842,63.345970153808594,21176300,0.0,0.0
2017-07-06 00:00:00-04:00,62.60319862100647,63.07086767918001,62.46565507105372,62.878299713134766,21117600,0.0,0.0
2017-07-07 00:00:00-04:00,62.99750981680216,64.0428828288946,62.99750981680216,63.694427490234375,16878300,0.0,0.0
2017-07-10 00:00:00-04:00,63.69444640933275,64.41887300939915,63.45602584568857,64.1712875366211,15014500,0.0,0.0
2017-07-11 00:00:00-04:00,64.18961471392932,64.81317125099486,63.960366089950995,64.1804428100586,17460000,0.0,0.0
2017-07-12 00:00:00-04:00,64.82234686048355,65.36337028586625,64.69396818340586,65.2441635131836,17750900,0.0,0.0
2017-07-13 00:00:00-04:00,65.5651129043077,66.0602908203214,65.39088169419728,65.81269836425781,20269800,0.0,0.0
2017-07-14 00:00:00-04:00,66.24365290480212,67.18815572381911,65.98689567199476,66.73883056640625,25868100,0.0,0.0
2017-07-17 00:00:00-04:00,66.75720808304155,67.35324896190615,66.68384683772753,67.26155090332031,21803900,0.0,0.0
2017-07-18 00:00:00-04:00,67.02313085217327,67.29823202608853,66.6288298969354,67.21570587158203,26435300,0.0,0.0
2017-07-19 00:00:00-04:00,67.39909134180452,67.89426917895126,67.35323882135835,67.72920989990234,22416200,0.0,0.0
2017-07-20 00:00:00-04:00,68.0226760571033,68.13271795415278,67.19737931952041,68.05935668945312,42361000,0.0,0.0
2017-07-21 00:00:00-04:00,67.35323444697886,68.12351336455075,67.09647713982555,67.6650161743164,46717100,0.0,0.0
2017-07-24 00:00:00-04:00,67.42660198800395,67.628341889969,67.05980280225958,67.49079132080078,21394800,0.0,0.0
2017-07-25 00:00:00-04:00,67.67417215186966,68.14183413865734,67.39907110402137,68.03179931640625,22018700,0.0,0.0
2017-07-26 00:00:00-04:00,68.16936461893393,68.20604523677093,67.68335867579046,67.9034423828125,16252200,0.0,0.0
2017-07-27 00:00:00-04:00,67.6375290841404,68.24274193074145,66.31705451539025,67.08733367919922,36844200,0.0,0.0
2017-07-28 00:00:00-04:00,66.63796640449415,67.22484212901446,66.51875967786395,66.97725677490234,18306700,0.0,0.0
2017-07-31 00:00:00-04:00,67.21570681108734,67.34408549507862,66.39958217880847,66.6655044555664,23600100,0.0,0.0
